11/12/2024	16:16:09	427604.744   	0.1009	88.3181	 6.1652E+0	3.8216E-5	5.7192E+3	0.0000E+0	4.3442E+5	1.0040E-1	88.3182	6.2305E+0	2.8088E-5	3.2322E+5
11/12/2024	16:29:54	427881.996   	0.0996	88.3186	 6.0874E+0	4.2637E-5	6.9611E+3	0.0000E+0	4.3188E+5	9.9559E-2	88.3191	6.1426E+0	2.8747E-5	3.2403E+5
11/12/2024	16:43:38	429537.163   	0.0997	88.3190	 6.1164E+0	1.5168E-5	6.6343E+3	0.0000E+0	4.3302E+5	9.9923E-2	88.3195	6.1813E+0	1.9842E-5	3.2409E+5
